Chart table date,Chart table SPY return,Chart table stock return
31-Jan-20,179.91,2631.35
3-Feb-20,181.99,2721.25
4-Feb-20,186.29,2744.26
5-Feb-20,189.59,2777.53
6-Feb-20,190.57,2731.87
7-Feb-20,189.02,2745.32
10-Feb-20,191.18,2727.97
11-Feb-20,191.68,2795.22
12-Feb-20,193.56,2774.69
13-Feb-20,193.25,2775.4
14-Feb-20,193.72,2722.66
18-Feb-20,192.96,2763.72
19-Feb-20,194.36,2734.34
20-Feb-20,193.15,2669.93
21-Feb-20,190.13,2538.62
24-Feb-20,180.51,2449.07
25-Feb-20,172.01,2489.42
26-Feb-20,171.01,2320.24
27-Feb-20,158.84,2318.82
28-Feb-20,157.75,2543.93
2-Mar-20,168.91,2460.04
3-Mar-20,161.21,2578.97
4-Mar-20,172.19,2491.9
5-Mar-20,163.15,2457.56
6-Mar-20,158.8,2255.11
9-Mar-20,138.59,2424.65
10-Mar-20,150.93,2337.23
11-Mar-20,138.7,2096.55
12-Mar-20,115.86,2359.52
13-Mar-20,134.31,2043.1
16-Mar-20,108.67,2137.6
17-Mar-20,119.94,2082.74
18-Mar-20,108.8,2066.11
19-Mar-20,109.25,1928.43
20-Mar-20,99.06,1885.24
23-Mar-20,93.97,2084.51
24-Mar-20,111.55,2072.48
25-Mar-20,114.71,2186.8
26-Mar-20,127.25,2092.3
27-Mar-20,120.48,2154.59
30-Mar-20,127.64,2149.99
31-Mar-20,124.25,2031.78
1-Apr-20,114.16,2067.17
2-Apr-20,119.1,2036.02
3-Apr-20,115.93,2222.55
6-Apr-20,130.43,2195.65
7-Apr-20,130.67,2254.4
8-Apr-20,138.41,2271.39
9-Apr-20,142.04,2317.76
13-Apr-20,139.83,2439.87
14-Apr-20,146.9,2416.86
15-Apr-20,141.66,2436.68
16-Apr-20,142.82,2402.35
17-Apr-20,149.38,2350.32
20-Apr-20,144.99,2274.58
21-Apr-20,137.55,2343.24
22-Apr-20,142.82,2333.69
23-Apr-20,142.8,2403.77
24-Apr-20,146.19,2405.54
27-Apr-20,149.74,2365.19
28-Apr-20,148.59,2445.88
29-Apr-20,155.1,2499.68
30-Apr-20,152.72,2457.92
1-May-20,146.03,2494.02
4-May-20,146.71,2532.95
5-May-20,148.99,2560.21
6-May-20,147.3,2587.81
7-May-20,150.29,2644.09
8-May-20,154.43,2687.27
11-May-20,154.48,2655.42
12-May-20,149.41,2622.15
13-May-20,145,2639.14
14-May-20,147.93,2622.85
15-May-20,149.07,2686.92
18-May-20,156.66,2670.99
19-May-20,154.02,2724.79
20-May-20,158.33,2703.55
21-May-20,156.55,2721.6
22-May-20,157.04,2702.49
26-May-20,160.21,2714.88
27-May-20,164.08,2715.94
28-May-20,163.59,2713.46
29-May-20,164.76,2747.79
1-Jun-20,165.83,2760.89
2-Jun-20,168.04,2776.82
3-Jun-20,171.6,2752.04
4-Jun-20,170.89,2833.45
5-Jun-20,177.83,2850.79
8-Jun-20,181.19,2943.88
9-Jun-20,179.09,3022.1
10-Jun-20,177.54,2872.38
11-Jun-20,161.54,2897.86
12-Jun-20,164.67,2935.03
15-Jun-20,167.14,3015.37
16-Jun-20,172.28,3011.13
17-Jun-20,171.15,3012.19
18-Jun-20,171.25,2994.49
19-Jun-20,168.52,3075.54
22-Jun-20,170.25,3143.14
23-Jun-20,171.49,3086.16
24-Jun-20,164.56,3128.28
25-Jun-20,167.4,3029.18
26-Jun-20,161.05,3101.38
29-Jun-20,164.89,3127.93
30-Jun-20,168.28,3121.91
1-Jul-20,170.16,3121.91
2-Jul-20,171.65,3207.92
6-Jul-20,175.84,3197.65
7-Jul-20,172.99,3274.46
8-Jul-20,175.08,3286.49
9-Jul-20,173.52,3294.98
10-Jul-20,176.31,3279.41
13-Jul-20,173.92,3335.33
14-Jul-20,177.47,3359.05
15-Jul-20,180.02,3316.22
16-Jul-20,179.09,3309.5
17-Jul-20,179.9,3381.35
20-Jul-20,182.16,3333.21
21-Jul-20,182.76,3342.77
22-Jul-20,184.37,3186.33
23-Jul-20,180.98,3178.18
24-Jul-20,179.17,3255.7
27-Jul-20,181.21,3200.48
28-Jul-20,179.42,3263.84
29-Jul-20,182.86,3304.54
30-Jul-20,181.85,3660.96
31-Jul-20,184.08,3755.81
3-Aug-20,186.05,3781.65
4-Aug-20,187.16,3795.45
5-Aug-20,188.94,3931.37
6-Aug-20,190.87,3832.62
7-Aug-20,191.08,3889.96
10-Aug-20,191.95,3771.39
11-Aug-20,189.54,3899.87
12-Aug-20,193.58,3970.65
13-Aug-20,193.05,3967.12
14-Aug-20,193.06,3956.5
17-Aug-20,193.99,3990.12
18-Aug-20,194.62,3995.43
19-Aug-20,193.4,4086.39
20-Aug-20,194.31,4301.94
21-Aug-20,195.35,4354.68
24-Aug-20,198.35,4318.22
25-Aug-20,199.39,4378.04
26-Aug-20,202.39,4324.59
27-Aug-20,203.05,4317.51
28-Aug-20,205.01,4467.23
31-Aug-20,203.91,4649.16
1-Sep-20,206.77,4550.76
2-Sep-20,211.21,4178.42
3-Sep-20,200.5,4181.25
4-Sep-20,198.04,3893.14
8-Sep-20,189.9,4052.41
9-Sep-20,195.62,3916.86
10-Sep-20,190.49,3864.12
11-Sep-20,190.64,3983.04
14-Sep-20,194.47,3989.41
15-Sep-20,195.95,3868.72
16-Sep-20,194.78,3805.36
17-Sep-20,192.19,3681.49
18-Sep-20,187.67,3796.16
21-Sep-20,184.47,3857.39
22-Sep-20,187.37,3691.4
23-Sep-20,180.7,3730.33
24-Sep-20,181.45,3874.03
25-Sep-20,186,3968.88
28-Sep-20,190.75,3938.09
29-Sep-20,189.17,3998.97
30-Sep-20,191.36,4033.66
1-Oct-20,193.23,3900.22
2-Oct-20,190.45,4023.39
5-Oct-20,195.6,3905.18
6-Oct-20,191.4,3973.13
7-Oct-20,196.47,3969.24
8-Oct-20,199.1,4040.03
9-Oct-20,201.77,4303
12-Oct-20,206.62,4186.2
13-Oct-20,204.62,4189.39
14-Oct-20,202.71,4172.4
15-Oct-20,202.33,4112.58
16-Oct-20,202.15,4004.99
19-Oct-20,197.56,4059.14
20-Oct-20,198.75,4036.49
21-Oct-20,198.18,3996.85
22-Oct-20,199.82,3971.72
23-Oct-20,200.84,3972.07
26-Oct-20,195.28,4026.93
27-Oct-20,194.26,3835.8
28-Oct-20,184.2,3981.63
29-Oct-20,187.09,3752.98
30-Oct-20,184.1,3749.8
2-Nov-20,187.28,3808.9
3-Nov-20,192.35,3968.53
4-Nov-20,198.89,4112.94
5-Nov-20,204.72,4100.9
6-Nov-20,204.65,4017.02
9-Nov-20,208.47,4004.63
10-Nov-20,208.02,4129.22
11-Nov-20,210.31,4119.31
12-Nov-20,207.3,4121.08
13-Nov-20,211.55,4157.89
16-Nov-20,215.44,4125.68
17-Nov-20,213.75,4077.54
18-Nov-20,209.97,4099.13
19-Nov-20,211.28,4053.12
20-Nov-20,209.14,3929.6
23-Nov-20,211,3976.32
24-Nov-20,216.01,4006.76
25-Nov-20,215.52,4026.58
27-Nov-20,216.4,4113.65
30-Nov-20,215,4243.54
1-Dec-20,218.44,4256.28
2-Dec-20,219.11,4251.33
3-Dec-20,219.03,4226.91
4-Dec-20,221.78,4280
7-Dec-20,221.12,4302.3
8-Dec-20,222.05,4210.27
9-Dec-20,219.17,4261.95
10-Dec-20,219.06,4232.57
11-Dec-20,218.69,4210.27
14-Dec-20,217.26,4426.17
15-Dec-20,221.55,4423.7
16-Dec-20,222.05,4455.2
17-Dec-20,223.86,4382.99
18-Dec-20,221.19,4438.56
21-Dec-20,220.05,4567.75
22-Dec-20,219.51,4535.19
23-Dec-20,219.79,4570.94
24-Dec-20,221.04,4737.99
28-Dec-20,223.8,4673.58
29-Dec-20,223.18,4632.87
30-Dec-20,223.64,4596.42
31-Dec-20,225.28,4480.33
4-Jan-21,220.85,4536.96
5-Jan-21,223.06,4380.87
6-Jan-21,225,4533.77
7-Jan-21,229.82,4573.77
8-Jan-21,231.7,4465.11
11-Jan-21,229.47,4458.74
12-Jan-21,229.54,4532.71
13-Jan-21,230.42,4462.63
14-Jan-21,229.27,4399.98
15-Jan-21,226.87,4424.4
19-Jan-21,229.43,4573.06
20-Jan-21,233.99,4744.37
21-Jan-21,234.3,4822.23
22-Jan-21,233.11,4958.5
25-Jan-21,234.43,4966.99
26-Jan-21,233.9,4928.06
27-Jan-21,225.74,4752.15
28-Jan-21,228.55,4570.58
29-Jan-21,221.97,4647.74
1-Feb-21,227.33,4677.83
2-Feb-21,231.96,4640.66
3-Feb-21,232.22,4762.77
4-Feb-21,235.99,4740.47
5-Feb-21,237.32,4745.78
8-Feb-21,239.75,4713.93
9-Feb-21,239.52,4691.98
10-Feb-21,239.38,4682.78
11-Feb-21,239.93,4691.27
12-Feb-21,241.6,4614.12
16-Feb-21,241.31,4530.94
17-Feb-21,241.39,4490.95
18-Feb-21,239.93,4496.61
19-Feb-21,239.33,4359.63
22-Feb-21,236.72,4354.68
23-Feb-21,237.13,4336.63
24-Feb-21,240.85,4182.31
25-Feb-21,232.63,4191.87
26-Feb-21,230.92,4422.99
1-Mar-21,238.94,4328.49
2-Mar-21,236.3,4220.18
3-Mar-21,231.84,4151.87
4-Mar-21,227.74,4197.53
5-Mar-21,233.77,4018.44
8-Mar-21,232.1,4185.85
9-Mar-21,236.85,4146.56
10-Mar-21,238.94,4216.64
11-Mar-21,242.38,4183.73
12-Mar-21,242.84,4288.49
15-Mar-21,244.88,4344.41
16-Mar-21,244.45,4315.75
17-Mar-21,245.62,4166.03
18-Mar-21,240.6,4146.92
19-Mar-21,238.86,4267.26
22-Mar-21,241.56,4237.17
23-Mar-21,238.87,4150.46
24-Mar-21,237.15,4168.15
25-Mar-21,239.05,4190.1
26-Mar-21,244.51,4196.47
29-Mar-21,244.34,4143.73
30-Mar-21,243.42,4223.37
31-Mar-21,244.81,4253.45
1-Apr-21,248.54,4356.09
5-Apr-21,253.54,4367.07
6-Apr-21,253.33,4426.88
7-Apr-21,253.74,4513.95
8-Apr-21,255.42,4607.39
9-Apr-21,258,4545.1
12-Apr-21,258.13,4658
13-Apr-21,259.2,4573.06
14-Apr-21,257.97,4660.48
15-Apr-21,261.81,4648.45
16-Apr-21,263.02,4672.52
19-Apr-21,261.24,4611.28
20-Apr-21,258.6,4625.09
21-Apr-21,261.99,4569.87
22-Apr-21,258.68,4654.11
23-Apr-21,262.57,4668.27
26-Apr-21,263.33,4656.59
27-Apr-21,263.25,4627.92
28-Apr-21,263.15,4624.38
29-Apr-21,265.46,4552.88
30-Apr-21,263.06,4591.11
3-May-21,263.84,4425.11
4-May-21,261.6,4433.96
5-May-21,261.71,4492.01
6-May-21,264.6,4508.64
7-May-21,267.25,4389.72
10-May-21,263.62,4356.45
11-May-21,260.37,4245.31
12-May-21,252.71,4323.18
13-May-21,256.95,4410.95
14-May-21,262.43,4369.19
17-May-21,261.51,4318.93
18-May-21,258.4,4313.27
19-May-21,257.46,4406
20-May-21,261.3,4339.46
21-May-21,261.01,4398.57
24-May-21,264.69,4391.49
25-May-21,263.88,4389.72
26-May-21,264.6,4334.15
27-May-21,264.79,4310.44
28-May-21,265.44,4298.76
1-Jun-21,265.12,4326.36
2-Jun-21,265.7,4272.56
3-Jun-21,264.34,4355.74
4-Jun-21,267.67,4356.09
7-Jun-21,267.31,4385.83
8-Jun-21,267.39,4399.63
9-Jun-21,266.84,4363.53
10-Jun-21,268.55,4407.42
11-Jun-21,269.16,4518.2
14-Jun-21,269.98,4488.47
15-Jun-21,269.31,4506.52
16-Jun-21,267.24,4564.56
17-Jun-21,267.12,4517.49
18-Jun-21,260.99,4582.62
21-Jun-21,266.16,4642.08
22-Jun-21,268.11,4632.17
23-Jun-21,267.67,4621.9
24-Jun-21,269.85,4611.28
25-Jun-21,271.16,4670.39
28-Jun-21,271.91,4725.25
29-Jun-21,272.11,4747.55
30-Jun-21,272.42,4758.52
1-Jul-21,274.48,4853.73
2-Jul-21,277.34,4926.64
6-Jul-21,276.66,5016.9
7-Jul-21,277.99,4969.82
8-Jul-21,274.91,5036.01
9-Jul-21,278.91,5014.42
12-Jul-21,280.27,5054.77
13-Jul-21,278.97,5179
14-Jul-21,279.54,5155.29
15-Jul-21,278.24,5081.32
16-Jul-21,275.27,4941.86
19-Jul-21,269.73,5072.82
20-Jul-21,275.03,5046.28
21-Jul-21,278.07,5095.83
22-Jul-21,278.86,5158.12
23-Jul-21,282.76,5173.34
26-Jul-21,283.7,5094.77
27-Jul-21,281.95,5031.41
28-Jul-21,281.79,5054.77
29-Jul-21,283.37,5062.56
30-Jul-21,281.51,5050.52
2-Aug-21,280.71,5115.65
3-Aug-21,283.81,5101.14
4-Aug-21,281.92,5105.03
5-Aug-21,284.34,5072.47
6-Aug-21,284.97,5070.7
9-Aug-21,284.66,5053.35
10-Aug-21,285.14,5062.56
11-Aug-21,286.1,5169.8
12-Aug-21,287.25,5177.23
13-Aug-21,287.96,5248.73
16-Aug-21,288.87,5215.81
17-Aug-21,286.32,5080.25
18-Aug-21,282.1,5092.29
19-Aug-21,282.69,5145.02
20-Aug-21,285.73,5198.82
23-Aug-21,289.12,5195.64
24-Aug-21,289.74,5151.04
25-Aug-21,290.56,5122.02
26-Aug-21,288.25,5159.54
27-Aug-21,291.73,5319.52
30-Aug-21,293.45,5273.86
31-Aug-21,292.87,5297.93
1-Sep-21,293.07,5338.28
2-Sep-21,294.28,5361.28
3-Sep-21,294.19,5445.87
7-Sep-21,292.78,5389.95
8-Sep-21,292.3,5353.14
9-Sep-21,290.62,5172.63
10-Sep-21,287.54,5193.16
13-Sep-21,288.53,5142.55
14-Sep-21,286.44,5174.76
15-Sep-21,289.66,5166.26
16-Sep-21,289.05,5069.64
17-Sep-21,284.03,4959.21
20-Sep-21,277.62,4976.55
21-Sep-21,277.27,5062.2
22-Sep-21,280.95,5096.89
23-Sep-21,285.58,5100.07
24-Sep-21,286.21,5045.21
27-Sep-21,285.11,4922.75
28-Sep-21,277.34,4955.31
29-Sep-21,277.98,4908.24
30-Sep-21,273.36,4948.94
1-Oct-21,277.8,4824.71
4-Oct-21,272.93,4894.44
5-Oct-21,276.81,4925.94
6-Oct-21,278.37,4971.59
7-Oct-21,281.64,4957.79
8-Oct-21,280.95,4954.61
11-Oct-21,278.19,4908.59
12-Oct-21,277.26,4887.36
13-Oct-21,278.61,4988.23
14-Oct-21,284.98,5026.46
15-Oct-21,287.92,5086.98
18-Oct-21,289.06,5165.2
19-Oct-21,292.07,5182.9
20-Oct-21,293.61,5190.68
21-Oct-21,294.63,5162.72
22-Oct-21,294.22,5160.95
25-Oct-21,296.34,5185.02
26-Oct-21,296.69,5168.38
27-Oct-21,294.94,5300.05
28-Oct-21,298.75,5202.01
29-Oct-21,299.56,5172.28
1-Nov-21,300.24,5209.8
2-Nov-21,301.86,5261.82
3-Nov-21,304.32,5243.07
4-Nov-21,306.22,5254.39
5-Nov-21,307.63,5224.66
8-Nov-21,307.98,5237.76
9-Nov-21,306.63,5135.47
10-Nov-21,303.36,5133.7
11-Nov-21,303.49,5208.73
12-Nov-21,306.53,5209.09
15-Nov-21,306.67,5244.48
16-Nov-21,308.28,5332.61
17-Nov-21,307.29,5487.64
18-Nov-21,308.67,5582.49
19-Nov-21,307.94,5599.13
22-Nov-21,306.79,5612.93
23-Nov-21,307.33,5631.69
24-Nov-21,308.42,5450.12
26-Nov-21,299.31,5571.52
29-Nov-21,304.21,5750.61
30-Nov-21,296.35,5731.86
1-Dec-21,291.94,5696.11
2-Dec-21,297.95,5628.15
3-Dec-21,294.48,5751.32
6-Dec-21,299.16,5958.73
7-Dec-21,307.41,6096.77
8-Dec-21,308.49,6078.36
9-Dec-21,305.73,6251.44
10-Dec-21,309.55,6120.13
13-Dec-21,305.92,6070.22
14-Dec-21,303.13,6246.13
15-Dec-21,309.43,5996.96
16-Dec-21,305.82,5957.32
17-Dec-21,300.1,5908.12
20-Dec-21,295.84,6022.79
21-Dec-21,302.87,6116.59
22-Dec-21,306.9,6139.24
23-Dec-21,309.43,6282.59
27-Dec-21,315.23,6245.78
28-Dec-21,314.89,6248.96
29-Dec-21,315.42,6207.2
30-Dec-21,314.27,6184.9
31-Dec-21,313.22,6342.05
3-Jan-22,315.62,6260.29
4-Jan-22,315.48,6091.1
5-Jan-22,307.5,5987.75
6-Jan-22,307.12,5993.77
7-Jan-22,305.51,5994.48
10-Jan-22,305,6096.77
11-Jan-22,308.69,6112.69
12-Jan-22,309.8,5994.48
13-Jan-22,304.15,6025.63
14-Jan-22,304.32,5909.89
18-Jan-22,297.16,5783.53
19-Jan-22,293.03,5722.65
20-Jan-22,288.68,5648.33
21-Jan-22,281.05,5620.37
24-Jan-22,282.67,5555.24
25-Jan-22,278,5552.05
26-Jan-22,277.05,5535.42
27-Jan-22,275.19,5928.65
28-Jan-22,284.5,6086.15
31-Jan-22,291.43,6080.13
1-Feb-22,294.08,6123.67
2-Feb-22,297.9,6019.61
3-Feb-22,288.55,6001.56
4-Feb-22,290.38,5975.72
7-Feb-22,289.12,6087.92
8-Feb-22,292.33,6139.24
9-Feb-22,298.07,5992
10-Feb-22,290.92,5868.83
11-Feb-22,283.21,5877.32
14-Feb-22,281.96,6015.72
15-Feb-22,288.12,6007.22
16-Feb-22,288.55,5877.32
17-Feb-22,280.25,5821.4
18-Feb-22,277.79,5715.93
22-Feb-22,273.73,5565.5
23-Feb-22,267.1,5660.01
24-Feb-22,272.63,5734.69
25-Feb-22,280.85,5744.24
28-Feb-22,279.88,5676.29
1-Mar-22,274.09,5795.21
2-Mar-22,280.97,5783.53
3-Mar-22,279.08,5675.23
4-Mar-22,276,5538.25
7-Mar-22,264.91,5472.42
8-Mar-22,262.15,5667.44
9-Mar-22,271.85,5510.64
10-Mar-22,270.18,5376.5
11-Mar-22,265.47,5231.03
14-Mar-22,262.8,5389.24
15-Mar-22,270.78,5548.52
16-Mar-22,279,5584.97
17-Mar-22,283.74,5703.89
18-Mar-22,286.74,5753.45
21-Mar-22,286.63,5875.2
22-Mar-22,291.15,5924.4
23-Mar-22,286.11,6061.02
24-Mar-22,291.93,6084.03
25-Mar-22,293.85,6115.17
28-Mar-22,296.65,6234.1
29-Mar-22,301.56,6191.98
30-Mar-22,299.08,6080.13
31-Mar-22,292.94,6069.51
1-Apr-22,294.05,6215.69
4-Apr-22,297.42,6096.06
5-Apr-22,292.4,5981.74
6-Apr-22,288.48,5992.71
7-Apr-22,290.44,5920.15
8-Apr-22,289.39,5766.54
11-Apr-22,282.74,5834.14
12-Apr-22,281.32,5931.12
13-Apr-22,285.69,5750.26
14-Apr-22,280.89,5742.47
18-Apr-22,281.04,5824.94
19-Apr-22,287.19,5818.92
20-Apr-22,286.91,5790.26
21-Apr-22,281.12,5626.38
22-Apr-22,270.66,5664.96
25-Apr-22,272.81,5449.77
26-Apr-22,262.01,5441.63
27-Apr-22,263.03,5691.86
28-Apr-22,272.2,5479.85
29-Apr-22,258.45,5490.82
2-May-22,260.61,5544.62
3-May-22,262.26,5776.1
4-May-22,273.29,5448.7
5-May-22,260.02,5466.76
6-May-22,257.87,5282
9-May-22,246.42,5368.71
10-May-22,247.22,5085.21
11-May-22,241.7,4945.76
12-May-22,241.34,5106.8
13-May-22,249.5,5051.23
16-May-22,248.09,5182.19
17-May-22,255.25,4884.17
18-May-22,240.93,4761.35
19-May-22,238.84,4761.35
20-May-22,238.99,4761.35
23-May-22,245.33,4761.35
24-May-22,242.69,4761.35
25-May-22,245.72,4761.35
26-May-22,252.63,4761.35
27-May-22,261.28,4761.35
31-May-22,259.26,4761.35
1-Jun-22,256.35,4761.35
2-Jun-22,263.14,4761.35
3-Jun-22,257.18,4761.35
6-Jun-22,258.27,4761.35
7-Jun-22,261.7,4761.35
8-Jun-22,257.77,4761.35
9-Jun-22,249.26,4761.35
10-Jun-22,239.13,4761.35
13-Jun-22,226.26,4761.35
14-Jun-22,225.27,4761.35
15-Jun-22,229.91,4761.35
16-Jun-22,218.99,4761.35
17-Jun-22,218.31,4761.35
21-Jun-22,226.32,4761.35
22-Jun-22,225.73,4761.35
23-Jun-22,228.92,4761.35
24-Jun-22,239.38,4761.35
27-Jun-22,238.08,4761.35
28-Jun-22,231.17,4761.35
29-Jun-22,230.9,4761.35
30-Jun-22,228.21,4761.35
1-Jul-22,231.69,4761.35
5-Jul-22,232.31,4761.35
6-Jul-22,233.43,4761.35
7-Jul-22,238.43,4761.35
8-Jul-22,238.15,4761.35
11-Jul-22,234.29,4761.35
12-Jul-22,231.33,4761.35
13-Jul-22,229.59,4761.35
14-Jul-22,228.79,4761.35
15-Jul-22,235.07,4761.35
18-Jul-22,232.3,4761.35
19-Jul-22,241.28,4761.35
20-Jul-22,243.46,4761.35
21-Jul-22,246.95,4761.35
22-Jul-22,243.74,4761.35
25-Jul-22,244.15,4761.35
26-Jul-22,240.08,4761.35
27-Jul-22,248.91,4761.35
28-Jul-22,253.29,4761.35
29-Jul-22,258.44,4761.35
1-Aug-22,257.38,4761.35
2-Aug-22,255.02,4761.35
3-Aug-22,260.58,4761.35
4-Aug-22,260.34,4761.35
5-Aug-22,259.73,4761.35
8-Aug-22,259.31,4761.35
9-Aug-22,257.88,4761.35
10-Aug-22,265.4,4761.35
11-Aug-22,265.4,4761.35
12-Aug-22,271.59,4761.35
15-Aug-22,273.12,4761.35
16-Aug-22,273.85,4761.35
17-Aug-22,271.19,4761.35
18-Aug-22,272.27,4761.35
19-Aug-22,267.27,4761.35
22-Aug-22,259.62,4761.35
23-Aug-22,258.75,4761.35
24-Aug-22,259.9,4761.35
25-Aug-22,264.98,4761.35
26-Aug-22,252.63,4761.35
29-Aug-22,250.3,4761.35
30-Aug-22,246.45,4761.35
31-Aug-22,243.81,4761.35
1-Sep-22,244.89,4761.35
2-Sep-22,241.26,4761.35
6-Sep-22,239.97,4761.35
7-Sep-22,246.08,4761.35
8-Sep-22,248.34,4761.35
9-Sep-22,253.75,4761.35
12-Sep-22,257.55,4761.35
13-Sep-22,242,4761.35
14-Sep-22,243.31,4761.35
15-Sep-22,239.41,4761.35
16-Sep-22,235.44,4761.35
19-Sep-22,238.05,4761.35
20-Sep-22,234.17,4761.35
21-Sep-22,228.34,4761.35
22-Sep-22,225.58,4761.35
23-Sep-22,220.12,4761.35
26-Sep-22,216.96,4761.35
27-Sep-22,216.15,4761.35
28-Sep-22,222.37,4761.35
29-Sep-22,215.63,4761.35
30-Sep-22,210.75,4761.35
3-Oct-22,218.96,4761.35
4-Oct-22,228.84,4761.35
5-Oct-22,228.08,4761.35
6-Oct-22,224.69,4761.35
7-Oct-22,215.63,4761.35
10-Oct-22,213.22,4761.35
11-Oct-22,211.24,4761.35
12-Oct-22,210.21,4761.35
13-Oct-22,218.4,4761.35
14-Oct-22,211.14,4761.35
17-Oct-22,219.14,4761.35
18-Oct-22,222.89,4761.35
19-Oct-22,220.6,4761.35
20-Oct-22,217.91,4761.35
21-Oct-22,225.64,4761.35
24-Oct-22,229.62,4761.35
25-Oct-22,234.89,4761.35
26-Oct-22,232.36,4761.35
27-Oct-22,230.59,4761.35
28-Oct-22,238.45,4761.35
31-Oct-22,236.01,4761.35
1-Nov-22,234.54,4761.35
2-Nov-22,226.14,4761.35
3-Nov-22,222.79,4761.35
4-Nov-22,227.43,4761.35
7-Nov-22,230.56,4761.35
8-Nov-22,232.35,4761.35
9-Nov-22,225.5,4761.35
10-Nov-22,243.39,4761.35
11-Nov-22,246.71,4761.35
14-Nov-22,243.76,4761.35
15-Nov-22,246.69,4761.35
16-Nov-22,244.05,4761.35
17-Nov-22,243,4761.35
18-Nov-22,244.55,4761.35
21-Nov-22,243.3,4761.35
22-Nov-22,247.92,4761.35
23-Nov-22,250.11,4761.35
25-Nov-22,250.03,4761.35
28-Nov-22,244.45,4761.35
29-Nov-22,243.86,4761.35
30-Nov-22,254.69,4761.35
1-Dec-22,254.43,4761.35
2-Dec-22,254.02,4761.35
5-Dec-22,247.65,4761.35
6-Dec-22,242.64,4761.35
7-Dec-22,242.06,4761.35
8-Dec-22,244.74,4761.35
9-Dec-22,242.16,4761.35
12-Dec-22,247.09,4761.35
13-Dec-22,249.72,4761.35
14-Dec-22,247.49,4761.35
15-Dec-22,238.99,4761.35
16-Dec-22,233.45,4761.35
19-Dec-22,230.62,4761.35
20-Dec-22,231.08,4761.35
21-Dec-22,236.03,4761.35
22-Dec-22,231.23,4761.35
23-Dec-22,233.14,4761.35
27-Dec-22,231.83,4761.35
28-Dec-22,227.7,4761.35
29-Dec-22,233.6,4761.35
30-Dec-22,232.72,4761.35
3-Jan-23,231.32,4761.35
4-Jan-23,233.88,4761.35
5-Jan-23,230.07,4761.35
6-Jan-23,237.64,4761.35
9-Jan-23,237.45,4761.35
10-Jan-23,239.81,4761.35
11-Jan-23,244.11,4761.35
12-Jan-23,245.36,4761.35
13-Jan-23,246.7,4761.35
17-Jan-23,246.07,4761.35
18-Jan-23,240.6,4761.35
19-Jan-23,238.12,4761.35
20-Jan-23,244.42,4761.35
23-Jan-23,248.56,4761.35
24-Jan-23,248.18,4761.35
25-Jan-23,248.31,4761.35
26-Jan-23,252.14,4761.35
27-Jan-23,252.95,4761.35
30-Jan-23,248.52,4761.35
31-Jan-23,253.65,4761.35
1-Feb-23,257.4,4761.35
2-Feb-23,262.61,4761.35
3-Feb-23,258.75,4761.35
6-Feb-23,256.56,4761.35
7-Feb-23,261.22,4761.35
8-Feb-23,257.27,4761.35
9-Feb-23,254.18,4761.35
10-Feb-23,255,4761.35
13-Feb-23,259.17,4761.35
14-Feb-23,259,4761.35
15-Feb-23,260.17,4761.35
16-Feb-23,255.21,4761.35
17-Feb-23,254.32,4761.35
21-Feb-23,247.22,4761.35
22-Feb-23,246.74,4761.35
23-Feb-23,248.58,4761.35
24-Feb-23,244.86,4761.35
27-Feb-23,246.03,4761.35
28-Feb-23,244.75,4761.35
1-Mar-23,243.43,4761.35
2-Mar-23,246.1,4761.35
3-Mar-23,251.65,4761.35
6-Mar-23,251.9,4761.35
7-Mar-23,246.5,4761.35
8-Mar-23,247.07,4761.35
9-Mar-23,240.66,4761.35
10-Mar-23,235.75,4761.35
13-Mar-23,235.27,4761.35
14-Mar-23,240.81,4761.35
15-Mar-23,238.68,4761.35
16-Mar-23,244.62,4761.35
17-Mar-23,239.3,4761.35
20-Mar-23,242.56,4761.35
21-Mar-23,247.06,4761.35
22-Mar-23,241.14,4761.35
23-Mar-23,242.07,4761.35
24-Mar-23,244.31,4761.35
27-Mar-23,244.95,4761.35
28-Mar-23,244.18,4761.35
29-Mar-23,249.18,4761.35
30-Mar-23,251.23,4761.35
31-Mar-23,256.18,4761.35
3-Apr-23,257.53,4761.35
4-Apr-23,255.55,4761.35
5-Apr-23,254.62,4761.35
6-Apr-23,256,4761.35
10-Apr-23,256.37,4761.35
11-Apr-23,256.46,4761.35
12-Apr-23,255.01,4761.35
13-Apr-23,259.73,4761.35
14-Apr-23,258.85,4761.35
17-Apr-23,260.14,4761.35
18-Apr-23,260.37,4761.35
19-Apr-23,260.31,4761.35
20-Apr-23,258.34,4761.35
21-Apr-23,258.62,4761.35
24-Apr-23,259,4761.35
25-Apr-23,253.3,4761.35
26-Apr-23,251.8,4761.35
27-Apr-23,258.8,4761.35
28-Apr-23,261.87,4761.35
1-May-23,261.5,4761.35
2-May-23,257.44,4761.35
3-May-23,254.99,4761.35
4-May-23,252.47,4761.35
5-May-23,259,4761.35
8-May-23,259.09,4761.35
9-May-23,257.52,4761.35
10-May-23,259.19,4761.35
11-May-23,258.56,4761.35
12-May-23,258.09,4761.35
15-May-23,259.33,4761.35
16-May-23,256.93,4761.35
17-May-23,261.26,4761.35
18-May-23,264.74,4761.35
19-May-23,264.21,4734.71
22-May-23,264.36,4661.44
23-May-23,260.27,4669.21
