Chart table date,Chart table SPY return,Chart table stock return
25-Sep-07,32.49,-10.22
26-Sep-07,33.27,-10.25
27-Sep-07,32.83,-10.34
28-Sep-07,34.33,-9.4
1-Oct-07,34.14,-9.61
2-Oct-07,33.87,-10.37
3-Oct-07,34.08,-9.58
4-Oct-07,35.68,-9.18
5-Oct-07,34.95,-9.18
8-Oct-07,36.22,-8.39
9-Oct-07,36,-8
10-Oct-07,35.34,-8.97
11-Oct-07,36.09,-8.18
12-Oct-07,34.94,-8.57
15-Oct-07,33.87,-7.72
16-Oct-07,34.28,-5.41
17-Oct-07,33.79,-5.17
18-Oct-07,30.3,-8.18
19-Oct-07,31.05,-7.14
22-Oct-07,32.11,-5.96
23-Oct-07,31.87,-4.89
24-Oct-07,32.18,-2.64
25-Oct-07,33.73,6.61
26-Oct-07,34.18,5.21
29-Oct-07,33.25,8.26
30-Oct-07,34.63,12.03
31-Oct-07,31.48,12.79
1-Nov-07,31.63,12.79
2-Nov-07,30.63,11.79
5-Nov-07,32.38,10.81
6-Nov-07,28.76,8.1
7-Nov-07,28.11,5.73
8-Nov-07,26.35,2.66
9-Nov-07,25.1,1.59
12-Nov-07,28.91,4.88
13-Nov-07,28.55,3.26
14-Nov-07,26.7,2.75
15-Nov-07,26.92,3.75
16-Nov-07,25.15,3.36
19-Nov-07,25.92,5.24
20-Nov-07,23.34,4.18
21-Nov-07,25.47,3.81
23-Nov-07,22.7,0.34
26-Nov-07,24.11,0.62
27-Nov-07,28.08,2.56
28-Nov-07,28.13,2.23
29-Nov-07,29.42,2.26
30-Nov-07,28.56,0.19
3-Dec-07,27.41,-0.27
4-Dec-07,29.55,3.93
5-Dec-07,31.4,5.15
6-Dec-07,31.37,5.09
7-Dec-07,32.39,5.79
10-Dec-07,28.76,3.78
11-Dec-07,30.03,4.91
12-Dec-07,29.76,7.19
13-Dec-07,28.12,7.46
14-Dec-07,26.29,4.66
17-Dec-07,27,5.73
18-Dec-07,27,5.88
19-Dec-07,27.8,8.1
20-Dec-07,28.95,9.75
21-Dec-07,29.91,11.33
24-Dec-07,30.19,11.42
26-Dec-07,28.55,9.47
27-Dec-07,28.23,9.93
28-Dec-07,27.28,8.35
31-Dec-07,26.17,7.19
2-Jan-08,26.11,7.65
3-Jan-08,23.02,4.63
4-Jan-08,22.91,5.33
7-Jan-08,20.93,1.8
8-Jan-08,22.2,4.82
9-Jan-08,23,4.48
10-Jan-08,22.01,3.2
11-Jan-08,22.99,4.66
14-Jan-08,20.28,3.48
15-Jan-08,19.25,1.13
16-Jan-08,16.16,0.77
17-Jan-08,14.96,0.46
18-Jan-08,13.8,-2.64
22-Jan-08,16.53,-2.82
23-Jan-08,17.52,1.19
24-Jan-08,15.82,0.25
25-Jan-08,17.73,-0.42
28-Jan-08,18.32,-0.78
29-Jan-08,17.45,-2
30-Jan-08,19.59,-0.78
31-Jan-08,21.51,-7.33
1-Feb-08,19.98,-8.12
4-Feb-08,16.77,-11.53
5-Feb-08,15.83,-13.2
6-Feb-08,16.59,-14.42
7-Feb-08,15.84,-13.08
8-Feb-08,16.44,-14.14
11-Feb-08,17.52,-13.75
12-Feb-08,18.72,-11.86
13-Feb-08,17.67,-13.26
14-Feb-08,17.65,-13.51
15-Feb-08,17.98,-14.27
19-Feb-08,18.33,-14.11
20-Feb-08,17.34,-14.48
21-Feb-08,18.06,-15.76
22-Feb-08,19.55,-15.76
25-Feb-08,20.45,-15.76
26-Feb-08,20.33,-15.76
27-Feb-08,19.15,-15.76
28-Feb-08,16.5,-15.76
29-Feb-08,16.22,-15.76
3-Mar-08,15.77,-15.76
4-Mar-08,16.51,-15.76
5-Mar-08,14.09,-15.76
6-Mar-08,12.92,-15.76
7-Mar-08,11.43,-15.76
10-Mar-08,15.43,-15.76
11-Mar-08,14.36,-15.76
12-Mar-08,14.61,-15.76
13-Mar-08,12.83,-15.76
14-Mar-08,11.69,-15.76
17-Mar-08,16.33,-15.76
18-Mar-08,13.45,-15.76
19-Mar-08,14.98,-15.76
20-Mar-08,17.28,-15.76
24-Mar-08,17.39,-15.76
25-Mar-08,15.96,-15.76
26-Mar-08,15.59,-15.76
27-Mar-08,14.49,-15.76
28-Mar-08,14.89,-15.76
31-Mar-08,18.93,-15.76
1-Apr-08,19,-15.76
2-Apr-08,19.3,-15.76
3-Apr-08,19.17,-15.76
4-Apr-08,19.23,-15.76
7-Apr-08,19.11,-15.76
8-Apr-08,18.25,-15.76
9-Apr-08,18.41,-15.76
10-Apr-08,16.11,-15.76
11-Apr-08,15.72,-15.76
14-Apr-08,15.99,-15.76
15-Apr-08,19.13,-15.76
16-Apr-08,19.31,-15.76
17-Apr-08,20.55,-15.76
18-Apr-08,20.61,-15.76
21-Apr-08,20.08,-15.76
22-Apr-08,19.89,-15.76
23-Apr-08,20.41,-15.76
24-Apr-08,21.53,-15.76
25-Apr-08,21.55,-15.76
28-Apr-08,21.08,-15.76
29-Apr-08,20.36,-15.76
30-Apr-08,22.85,-15.76
1-May-08,23.19,-15.76
2-May-08,22.6,-15.76
5-May-08,23.66,-15.76
6-May-08,21.46,-15.76
7-May-08,21.15,-15.76
8-May-08,20.92,-15.76
9-May-08,22.28,-15.76
12-May-08,22.29,-15.76
13-May-08,22.55,-15.76
14-May-08,24.08,-15.76
15-May-08,24.19,-15.76
16-May-08,24.53,-15.76
19-May-08,23.52,-15.76
20-May-08,21.43,-15.76
21-May-08,21.45,-15.76
22-May-08,19.82,-15.76
23-May-08,20.71,-15.76
27-May-08,21.27,-15.76
28-May-08,21.88,-15.76
29-May-08,22.18,-15.76
30-May-08,20.92,-15.76
2-Jun-08,20.21,-15.76
3-Jun-08,20.15,-15.76
4-Jun-08,22.56,-15.76
5-Jun-08,18.65,-15.76
6-Jun-08,18.93,-15.76
9-Jun-08,18.34,-15.76
10-Jun-08,16.6,-15.76
11-Jun-08,17.05,-15.76
12-Jun-08,18.53,-15.76
13-Jun-08,18.59,-15.76
16-Jun-08,18.02,-15.76
17-Jun-08,16.87,-15.76
18-Jun-08,17.02,-15.76
19-Jun-08,14.55,-15.76
20-Jun-08,14.43,-15.76
23-Jun-08,14.21,-15.76
24-Jun-08,14.75,-15.76
25-Jun-08,11.63,-15.76
26-Jun-08,11.02,-15.76
27-Jun-08,11.41,-15.76
30-Jun-08,11.76,-15.76
1-Jul-08,9.85,-15.76
2-Jul-08,9.96,-15.76
3-Jul-08,8.84,-15.76
7-Jul-08,10.77,-15.76
8-Jul-08,8.64,-15.76
9-Jul-08,9.08,-15.76
10-Jul-08,7.81,-15.76
11-Jul-08,6.83,-15.76
14-Jul-08,5.33,-15.76
15-Jul-08,7.91,-15.76
16-Jul-08,8.99,-15.76
17-Jul-08,9.67,-15.76
18-Jul-08,9.73,-15.76
21-Jul-08,10.98,-15.76
22-Jul-08,11.58,-15.76
23-Jul-08,9.26,-15.76
24-Jul-08,9.24,-15.76
25-Jul-08,7.63,-15.76
28-Jul-08,9.93,-15.76
29-Jul-08,11.89,-15.76
30-Jul-08,10.41,-15.76
31-Jul-08,9.83,-15.76
1-Aug-08,8.81,-15.76
4-Aug-08,11.74,-15.76
5-Aug-08,12.24,-15.76
6-Aug-08,10.57,-15.76
7-Aug-08,12.62,-15.76
8-Aug-08,13.79,-15.76
11-Aug-08,12.61,-15.76
12-Aug-08,11.93,-15.76
13-Aug-08,12.77,-15.76
14-Aug-08,13.32,-15.76
15-Aug-08,11.77,-15.76
18-Aug-08,10.55,-15.76
19-Aug-08,11.06,-15.76
20-Aug-08,11.26,-15.76
21-Aug-08,12.87,-15.76
22-Aug-08,10.58,-15.76
25-Aug-08,10.9,-15.76
26-Aug-08,11.98,-15.76
27-Aug-08,13.34,-15.76
28-Aug-08,12.12,-15.76
29-Aug-08,11.42,-15.76
2-Sep-08,11.33,-15.76
3-Sep-08,7.97,-15.76
4-Sep-08,8.31,-15.76
5-Sep-08,10.55,-15.76
8-Sep-08,7.27,-15.76
9-Sep-08,7.7,-15.76
10-Sep-08,9.26,-15.76
11-Sep-08,9.77,-15.76
12-Sep-08,4.54,-15.76
15-Sep-08,6.29,-15.76
16-Sep-08,1.51,-15.76
17-Sep-08,4.53,-15.76
18-Sep-08,8.05,-15.76
19-Sep-08,5.61,-15.76
22-Sep-08,3.2,-15.76
23-Sep-08,3.53,-15.76
24-Sep-08,5.15,-15.76
25-Sep-08,5.21,-15.76
26-Sep-08,-3.04,-15.76
29-Sep-08,0.98,-15.76
30-Sep-08,1.04,-15.76
1-Oct-08,-2.63,-15.76
2-Oct-08,-3.94,-15.76
3-Oct-08,-8.84,-15.76
6-Oct-08,-12.92,-15.76
7-Oct-08,-15.11,-15.76
8-Oct-08,-21.04,-15.76
9-Oct-08,-22.96,-15.76
10-Oct-08,-11.77,-15.76
13-Oct-08,-13.08,-15.76
14-Oct-08,-21.63,-15.76
15-Oct-08,-18.37,-15.76
16-Oct-08,-18.86,-15.76
17-Oct-08,-13.98,-15.76
20-Oct-08,-16.55,-15.76
21-Oct-08,-21.09,-15.76
22-Oct-08,-20.18,-15.76
23-Oct-08,-24.23,-15.76
24-Oct-08,-26.92,-15.76
27-Oct-08,-18.38,-15.76
28-Oct-08,-18.97,-15.76
29-Oct-08,-16.17,-15.76
30-Oct-08,-15.7,-15.76
31-Oct-08,-15.46,-15.76
3-Nov-08,-12.59,-15.76
4-Nov-08,-16.26,-15.76
5-Nov-08,-20.9,-15.76
6-Nov-08,-18.29,-15.76
7-Nov-08,-19.36,-15.76
10-Nov-08,-21.85,-15.76
11-Nov-08,-25.29,-15.76
12-Nov-08,-20.63,-15.76
13-Nov-08,-24.59,-15.76
14-Nov-08,-25.59,-15.76
17-Nov-08,-24.19,-15.76
18-Nov-08,-29.05,-15.76
19-Nov-08,-34.32,-15.76
20-Nov-08,-30.77,-15.76
21-Nov-08,-25.98,-15.76
24-Nov-08,-25.43,-15.76
25-Nov-08,-22.55,-15.76
26-Nov-08,-21.57,-15.76
28-Nov-08,-28.52,-15.76
1-Dec-08,-25.77,-15.76
2-Dec-08,-23.98,-15.76
3-Dec-08,-25.74,-15.76
4-Dec-08,-23.45,-15.76
5-Dec-08,-20.78,-15.76
8-Dec-08,-22.09,-15.76
9-Dec-08,-21.55,-15.76
10-Dec-08,-23.44,-15.76
11-Dec-08,-22.53,-15.76
12-Dec-08,-23.61,-15.76
15-Dec-08,-20.01,-15.76
16-Dec-08,-20.79,-15.76
17-Dec-08,-22.27,-15.76
18-Dec-08,-23.23,-15.76
19-Dec-08,-24.21,-15.76
22-Dec-08,-24.99,-15.76
23-Dec-08,-24.56,-15.76
24-Dec-08,-24.12,-15.76
26-Dec-08,-24.34,-15.76
29-Dec-08,-22.55,-15.76
30-Dec-08,-21.44,-15.76
31-Dec-08,-19.07,-15.76
2-Jan-09,-19.17,-15.76
5-Jan-09,-18.63,-15.76
6-Jan-09,-21.07,-15.76
7-Jan-09,-20.75,-15.76
8-Jan-09,-22.44,-15.76
9-Jan-09,-24.31,-15.76
12-Jan-09,-24.17,-15.76
13-Jan-09,-26.55,-15.76
14-Jan-09,-26.53,-15.76
15-Jan-09,-25.95,-15.76
16-Jan-09,-29.86,-15.76
20-Jan-09,-26.83,-15.76
21-Jan-09,-27.96,-15.76
22-Jan-09,-27.65,-15.76
23-Jan-09,-27.15,-15.76
26-Jan-09,-26.41,-15.76
27-Jan-09,-23.92,-15.76
28-Jan-09,-26.4,-15.76
29-Jan-09,-27.89,-15.76
30-Jan-09,-28.11,-15.76
2-Feb-09,-27.1,-15.76
3-Feb-09,-27.46,-15.76
4-Feb-09,-26.38,-15.76
5-Feb-09,-24.28,-15.76
6-Feb-09,-24.18,-15.76
9-Feb-09,-27.65,-15.76
10-Feb-09,-27.22,-15.76
11-Feb-09,-27.17,-15.76
12-Feb-09,-27.95,-15.76
13-Feb-09,-31.04,-15.76
17-Feb-09,-31.2,-15.76
18-Feb-09,-31.94,-15.76
19-Feb-09,-32.6,-15.76
20-Feb-09,-35.01,-15.76
23-Feb-09,-32.55,-15.76
24-Feb-09,-33.08,-15.76
25-Feb-09,-34.17,-15.76
26-Feb-09,-35.64,-15.76
27-Feb-09,-38.54,-15.76
2-Mar-09,-39,-15.76
3-Mar-09,-37.56,-15.76
4-Mar-09,-40.11,-15.76
5-Mar-09,-40,-15.76
6-Mar-09,-40.71,-15.76
9-Mar-09,-37.17,-15.76
10-Mar-09,-36.76,-15.76
11-Mar-09,-34.27,-15.76
12-Mar-09,-33.76,-15.76
13-Mar-09,-33.96,-15.76
16-Mar-09,-31.94,-15.76
17-Mar-09,-30.42,-15.76
18-Mar-09,-31.28,-15.76
19-Mar-09,-33.22,-15.76
20-Mar-09,-28.42,-15.76
23-Mar-09,-29.83,-15.76
24-Mar-09,-29.09,-15.76
25-Mar-09,-27.65,-15.76
26-Mar-09,-28.95,-15.76
27-Mar-09,-31.41,-15.76
30-Mar-09,-30.77,-15.76
31-Mar-09,-29.43,-15.76
1-Apr-09,-27.37,-15.76
2-Apr-09,-26.65,-15.76
3-Apr-09,-27.22,-15.76
6-Apr-09,-28.92,-15.76
7-Apr-09,-28.15,-15.76
8-Apr-09,-25.3,-15.76
9-Apr-09,-25.28,-15.76
13-Apr-09,-26.57,-15.76
14-Apr-09,-25.79,-15.76
15-Apr-09,-24.7,-15.76
16-Apr-09,-24.19,-15.76
17-Apr-09,-27.37,-15.76
20-Apr-09,-25.95,-15.76
21-Apr-09,-26.4,-15.76
22-Apr-09,-25.68,-15.76
23-Apr-09,-24.56,-15.76
24-Apr-09,-25.27,-15.76
27-Apr-09,-25.51,-15.76
28-Apr-09,-23.92,-15.76
29-Apr-09,-23.9,-15.76
30-Apr-09,-23.49,-15.76
1-May-09,-20.88,-15.76
4-May-09,-21.15,-15.76
5-May-09,-19.79,-15.76
6-May-09,-20.9,-15.76
7-May-09,-19.06,-15.76
8-May-09,-20.57,-15.76
11-May-09,-20.81,-15.76
12-May-09,-22.8,-15.76
13-May-09,-22.14,-15.76
14-May-09,-22.77,-15.76
15-May-09,-20.58,-15.76
18-May-09,-20.68,-15.76
19-May-09,-21.21,-15.76
20-May-09,-22.34,-15.76
21-May-09,-22.5,-15.76
22-May-09,-20.52,-15.76
26-May-09,-21.94,-15.76
27-May-09,-20.85,-15.76
28-May-09,-19.45,-15.76
29-May-09,-17.5,-15.76
1-Jun-09,-17.43,-15.76
2-Jun-09,-18.47,-15.76
3-Jun-09,-17.71,-15.76
4-Jun-09,-17.69,-15.76
5-Jun-09,-18.03,-15.76
8-Jun-09,-17.61,-15.76
9-Jun-09,-17.82,-15.76
10-Jun-09,-17.45,-15.76
11-Jun-09,-17.23,-15.76
12-Jun-09,-19.13,-15.76
15-Jun-09,-20.22,-15.76
16-Jun-09,-20.3,-15.76
17-Jun-09,-19.72,-15.76
18-Jun-09,-19.87,-15.76
19-Jun-09,-22.28,-15.76
22-Jun-09,-22.22,-15.76
23-Jun-09,-21.55,-15.76
24-Jun-09,-19.84,-15.76
25-Jun-09,-20.05,-15.76
26-Jun-09,-19.3,-15.76
29-Jun-09,-19.95,-15.76
30-Jun-09,-19.62,-15.76
1-Jul-09,-21.82,-15.76
2-Jul-09,-21.82,-15.76
6-Jul-09,-21.82,-15.76
7-Jul-09,-23.34,-15.76
8-Jul-09,-23.39,-15.76
9-Jul-09,-23.24,-15.76
10-Jul-09,-23.43,-15.76
13-Jul-09,-21.56,-15.76
14-Jul-09,-21.12,-15.76
15-Jul-09,-18.81,-15.76
16-Jul-09,-18.04,-15.76
17-Jul-09,-18.06,-15.76
20-Jul-09,-17.18,-15.76
21-Jul-09,-16.8,-15.76
22-Jul-09,-16.82,-15.76
23-Jul-09,-14.98,-15.76
24-Jul-09,-14.63,-15.76
27-Jul-09,-14.38,-15.76
28-Jul-09,-14.78,-15.76
29-Jul-09,-14.99,-15.76
30-Jul-09,-14.1,-15.76
31-Jul-09,-13.98,-15.76
3-Aug-09,-12.56,-15.76
4-Aug-09,-12.34,-15.76
5-Aug-09,-12.59,-15.76
6-Aug-09,-13.04,-15.76
7-Aug-09,-11.9,-15.76
10-Aug-09,-12.08,-15.76
11-Aug-09,-13.18,-15.76
12-Aug-09,-12.25,-15.76
13-Aug-09,-11.58,-15.76
14-Aug-09,-12.26,-15.76
17-Aug-09,-14.42,-15.76
18-Aug-09,-13.74,-15.76
19-Aug-09,-12.98,-15.76
20-Aug-09,-12.08,-15.76
21-Aug-09,-10.36,-15.76
24-Aug-09,-10.37,-15.76
25-Aug-09,-10.19,-15.76
26-Aug-09,-10.19,-15.76
27-Aug-09,-9.99,-15.76
28-Aug-09,-10,-15.76
31-Aug-09,-10.8,-15.76
1-Sep-09,-12.77,-15.76
2-Sep-09,-13.1,-15.76
3-Sep-09,-12.38,-15.76
4-Sep-09,-11.15,-15.76
8-Sep-09,-10.39,-15.76
9-Sep-09,-9.7,-15.76
10-Sep-09,-8.78,-15.76
11-Sep-09,-8.79,-15.76
14-Sep-09,-8.35,-15.76
15-Sep-09,-7.97,-15.76
16-Sep-09,-6.57,-15.76
17-Sep-09,-6.71,-15.76
18-Sep-09,-7.09,-15.76
21-Sep-09,-7.33,-15.76
22-Sep-09,-6.79,-15.95
23-Sep-09,-7.57,-15.2
24-Sep-09,-8.58,-16.48
25-Sep-09,-9.07,-15.56
28-Sep-09,-7.44,-15.82
29-Sep-09,-7.72,-15.92
30-Sep-09,-8.08,-18.67
1-Oct-09,-10.33,-18.41
2-Oct-09,-10.78,-19.45
5-Oct-09,-9.45,-17.92
6-Oct-09,-8.15,-17.95
7-Oct-09,-7.9,-16.08
8-Oct-09,-7.19,-16.48
9-Oct-09,-6.62,-15.92
12-Oct-09,-6.26,-15.63
13-Oct-09,-6.45,-15.14
14-Oct-09,-4.84,-12.68
15-Oct-09,-4.49,-13.37
16-Oct-09,-5.21,-13.83
19-Oct-09,-4.42,-13.8
20-Oct-09,-4.93,-13.11
21-Oct-09,-5.78,-13.08
22-Oct-09,-4.82,-8.4
23-Oct-09,-5.91,-6.24
26-Oct-09,-6.93,-6.54
27-Oct-09,-7.36,-8.4
28-Oct-09,-9.11,-7.75
29-Oct-09,-7.16,-9.35
30-Oct-09,-9.85,-8.86
2-Nov-09,-9.18,-10
3-Nov-09,-8.9,-8.27
4-Nov-09,-8.66,-6.93
5-Nov-09,-6.98,-6.77
6-Nov-09,-6.74,-5.23
9-Nov-09,-4.61,-5.17
10-Nov-09,-4.6,-4.81
11-Nov-09,-4.11,-4.02
12-Nov-09,-5.08,-3.14
13-Nov-09,-4.57,-3.43
16-Nov-09,-3.19,-1.93
17-Nov-09,-3.07,-1.57
18-Nov-09,-3.13,-2.65
19-Nov-09,-4.4,-3.17
20-Nov-09,-4.74,-2.13
23-Nov-09,-3.53,-2.22
24-Nov-09,-3.38,-2.62
25-Nov-09,-3.04,-4.48
27-Nov-09,-4.61,-3.86
30-Nov-09,-4.29,-1.9
1-Dec-09,-3.11,-2.65
2-Dec-09,-3.15,-2.49
3-Dec-09,-3.91,-1.99
4-Dec-09,-3.36,-2.62
7-Dec-09,-3.51,-3.34
8-Dec-09,-4.58,-2.88
9-Dec-09,-4.22,-2.35
10-Dec-09,-3.68,-2.42
11-Dec-09,-3.27,-1.57
14-Dec-09,-2.61,-1.86
15-Dec-09,-3.06,-1.6
16-Dec-09,-2.92,-3.24
17-Dec-09,-4.08,-0.75
18-Dec-09,-4.06,-0.23
21-Dec-09,-3.08,0.75
22-Dec-09,-2.73,1.08
23-Dec-09,-2.54,1.34
24-Dec-09,-2.08,1.9
28-Dec-09,-1.87,2.61
29-Dec-09,-2.01,1.21
30-Dec-09,-2.05,-0.36
31-Dec-09,-2.99,1.18
4-Jan-10,-1.34,1.21
5-Jan-10,-1.08,0.59
6-Jan-10,-1.01,-0.46
7-Jan-10,-0.59,0.23
8-Jan-10,-0.26,-1.05
11-Jan-10,-0.12,-1.7
12-Jan-10,-1.05,-0.79
13-Jan-10,-0.22,1.21
14-Jan-10,0.05,0.88
15-Jan-10,-1.07,1.67
19-Jan-10,0.17,0
20-Jan-10,-0.85,-1.9
21-Jan-10,-2.76,-5.33
22-Jan-10,-4.93,-4.15
25-Jan-10,-4.44,-3.56
26-Jan-10,-4.84,-3.01
27-Jan-10,-4.39,-4.68
28-Jan-10,-5.48,-7.88
29-Jan-10,-6.51,-7.13
1-Feb-10,-5.06,-6.96
2-Feb-10,-3.91,-6.41
3-Feb-10,-4.39,-8.99
4-Feb-10,-7.34,-8.4
5-Feb-10,-7.15,-9.38
8-Feb-10,-7.82,-8.43
9-Feb-10,-6.66,-8.5
10-Feb-10,-6.84,-8.08
11-Feb-10,-5.87,-8.7
12-Feb-10,-5.95,-7.32
16-Feb-10,-4.47,-6.54
17-Feb-10,-4.01,-5.3
18-Feb-10,-3.45,-5.95
19-Feb-10,-3.25,-6.08
22-Feb-10,-3.23,-7.39
23-Feb-10,-4.4,-6.41
24-Feb-10,-3.53,-6.51
25-Feb-10,-3.66,-6.28
26-Feb-10,-3.6,-5.13
1-Mar-10,-2.59,-6.96
2-Mar-10,-2.32,-6.96
3-Mar-10,-2.24,-6.41
4-Mar-10,-1.94,-6.54
5-Mar-10,-0.54,-6.41
8-Mar-10,-0.52,-5.85
9-Mar-10,-0.36,-5.3
10-Mar-10,0.09,-4.61
11-Mar-10,0.5,-4.32
12-Mar-10,0.51,-4.25
15-Mar-10,0.54,-3.99
16-Mar-10,1.34,-3.14
17-Mar-10,1.94,-3.2
18-Mar-10,1.89,-3.27
19-Mar-10,0.96,-3.24
22-Mar-10,1.5,-2.32
23-Mar-10,2.21,-3.07
24-Mar-10,1.71,-1.9
25-Mar-10,1.55,-3.04
26-Mar-10,1.49,-3.27
29-Mar-10,2.13,-2.68
30-Mar-10,2.2,-4.25
31-Mar-10,1.85,-4.68
1-Apr-10,2.55,-4.32
5-Apr-10,3.39,-4.15
6-Apr-10,3.63,-4.05
7-Apr-10,3.04,-2.19
8-Apr-10,3.4,-0.82
9-Apr-10,4.07,-0.88
12-Apr-10,4.24,-0.46
13-Apr-10,4.32,0.75
14-Apr-10,5.5,0.91
15-Apr-10,5.59,0.26
16-Apr-10,3.91,1.47
19-Apr-10,4.3,2.52
20-Apr-10,5.23,2.42
21-Apr-10,5.04,2.61
22-Apr-10,5.35,1.21
23-Apr-10,6.04,1.7
26-Apr-10,5.64,0.85
27-Apr-10,3.14,1.05
28-Apr-10,3.93,1.34
29-Apr-10,5.21,-0.16
30-Apr-10,3.43,0.88
3-May-10,4.77,-1.5
4-May-10,2.31,-2.42
5-May-10,1.7,-5.26
6-May-10,-1.68,-7.78
7-May-10,-3.14,-5.39
10-May-10,1.12,-5.59
11-May-10,0.84,-3.76
12-May-10,2.25,-4.41
13-May-10,0.98,-5.43
14-May-10,-0.85,-5.39
17-May-10,-0.8,-6.51
18-May-10,-2.15,-7.68
19-May-10,-2.71,-11.38
20-May-10,-6.38,-12.26
21-May-10,-5.01,-14.12
24-May-10,-6.23,-14.78
25-May-10,-6.14,-18.24
26-May-10,-6.7,-15.01
27-May-10,-3.58,-15.66
28-May-10,-4.79,-15.37
1-Jun-10,-6.39,-13.5
2-Jun-10,-3.95,-12.19
3-Jun-10,-3.62,-15.69
4-Jun-10,-7.01,-17.33
7-Jun-10,-8.17,-17.92
8-Jun-10,-7.18,-18.96
9-Jun-10,-7.68,-18.27
10-Jun-10,-4.98,-16.12
11-Jun-10,-4.52,-16.64
14-Jun-10,-4.67,-13.11
15-Jun-10,-2.5,-13.96
16-Jun-10,-2.53,-13.8
17-Jun-10,-2.38,-13.57
18-Jun-10,-2.73,-15.17
21-Jun-10,-3.01,-15.76
22-Jun-10,-4.61,-17.26
23-Jun-10,-4.91,-18.27
24-Jun-10,-6.49,-19.81
25-Jun-10,-6.09,-19.81
28-Jun-10,-6.39,-19.81
29-Jun-10,-9.28,-19.81
30-Jun-10,-10.14,-19.81
1-Jul-10,-10.54,-19.81
2-Jul-10,-11.03,-19.81
6-Jul-10,-10.45,-19.81
7-Jul-10,-7.63,-19.81
8-Jul-10,-6.71,-19.81
9-Jul-10,-6.02,-19.81
12-Jul-10,-5.95,-19.81
13-Jul-10,-4.54,-19.81
14-Jul-10,-4.54,-19.81
15-Jul-10,-4.52,-19.81
16-Jul-10,-7.15,-19.81
19-Jul-10,-6.6,-19.81
20-Jul-10,-5.56,-19.81
21-Jul-10,-6.79,-19.81
22-Jul-10,-4.71,-19.81
23-Jul-10,-3.88,-19.81
26-Jul-10,-2.88,-19.81
27-Jul-10,-2.89,-19.81
28-Jul-10,-3.52,-19.81
29-Jul-10,-3.99,-19.81
30-Jul-10,-4,-19.81
2-Aug-10,-1.84,-19.81
3-Aug-10,-2.31,-19.81
4-Aug-10,-1.65,-19.81
5-Aug-10,-1.76,-19.81
6-Aug-10,-2.16,-19.81
9-Aug-10,-1.64,-19.81
10-Aug-10,-2.17,-19.81
11-Aug-10,-4.85,-19.81
12-Aug-10,-5.43,-19.81
13-Aug-10,-5.71,-19.81
16-Aug-10,-5.75,-19.81
17-Aug-10,-4.6,-19.81
18-Aug-10,-4.42,-19.81
19-Aug-10,-6.09,-19.81
20-Aug-10,-6.39,-19.81
23-Aug-10,-6.75,-19.81
24-Aug-10,-8.13,-19.81
25-Aug-10,-7.77,-19.81
26-Aug-10,-8.39,-19.81
27-Aug-10,-6.97,-19.81
30-Aug-10,-8.32,-19.81
31-Aug-10,-8.32,-19.81
1-Sep-10,-5.58,-19.81
2-Sep-10,-4.7,-19.81
3-Sep-10,-3.46,-19.81
7-Sep-10,-4.55,-19.81
8-Sep-10,-3.88,-19.81
9-Sep-10,-3.44,-19.81
10-Sep-10,-2.95,-19.81
13-Sep-10,-1.87,-19.81
14-Sep-10,-1.93,-19.81
15-Sep-10,-1.56,-19.81
16-Sep-10,-1.58,-19.81
17-Sep-10,-2.07,-19.81
20-Sep-10,-0.57,-19.81
21-Sep-10,-0.77,-19.81
22-Sep-10,-1.26,-19.81
23-Sep-10,-2.06,-19.81
24-Sep-10,-0.04,-19.81
27-Sep-10,-0.52,-19.81
28-Sep-10,-0.17,-19.81
29-Sep-10,-0.35,-19.81
30-Sep-10,-0.64,-19.81
1-Oct-10,-0.23,-19.81
4-Oct-10,-0.98,-19.81
5-Oct-10,1.02,-19.81
6-Oct-10,1.01,-19.81
7-Oct-10,0.89,-19.81
8-Oct-10,1.45,-19.81
11-Oct-10,1.55,-19.81
12-Oct-10,1.86,-19.81
13-Oct-10,2.66,-19.81
14-Oct-10,2.25,-19.81
15-Oct-10,2.46,-19.81
18-Oct-10,2.97,-19.81
19-Oct-10,1.62,-19.81
20-Oct-10,2.61,-19.81
21-Oct-10,2.84,-19.81
22-Oct-10,3.03,-19.81
25-Oct-10,3.33,-19.81
26-Oct-10,3.35,-19.81
27-Oct-10,3.06,-19.81
28-Oct-10,3.07,-19.81
29-Oct-10,3.15,-19.81
1-Nov-10,3.19,-19.81
2-Nov-10,4.01,-19.81
3-Nov-10,4.42,-19.81
4-Nov-10,6.43,-19.81
5-Nov-10,6.84,-19.81
8-Nov-10,6.63,-19.81
9-Nov-10,5.87,-19.81
10-Nov-10,6.29,-19.81
11-Nov-10,5.89,-19.81
12-Nov-10,4.64,-19.81
15-Nov-10,4.49,-19.81
16-Nov-10,2.86,-19.81
17-Nov-10,2.92,-19.81
18-Nov-10,4.43,-19.81
19-Nov-10,4.72,-19.81
22-Nov-10,4.63,-19.81
23-Nov-10,3.12,-19.81
24-Nov-10,4.64,-19.81
26-Nov-10,3.42,-19.81
29-Nov-10,3.73,-19.81
30-Nov-10,3.15,-19.81
1-Dec-10,5.35,-19.81
2-Dec-10,6.69,-19.81
3-Dec-10,6.98,-19.81
6-Dec-10,6.87,-19.81
7-Dec-10,6.93,-19.81
